"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Linux Commands","","1786479228","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","General CLI","","1786479228","0","12",
"cards","9264","What colon command exits the Vim editor without saving changes?",".","70","0","1786479228","**What colon command exits the Vim editor without saving changes?** answer: :q!","0"
"cards","9265","What colon command writes changes and quits Vim simultaneously?",".","70","0","1786479228","**What colon command writes changes and quits Vim simultaneously?** answer: :wq (or :x)","0"
"cards","9266","What alternative lightweight, user-friendly text editor features menu shortcuts at the bottom of the screen?",".","70","0","1786479228","**What alternative lightweight, user-friendly text editor features menu shortcuts at the bottom of the screen?** answer: nano","0"
"cards","9267","What are the two primary partitioning schemes used for hard drives and storage devices in Linux?",".","70","0","1786479228","**What are the two primary partitioning schemes used for hard drives and storage devices in Linux?** answer: MBR (Master Boot Record) and GPT (GUID Partition Table)","0"
"cards","9268","What limitation does the traditional MBR partitioning scheme have regarding maximum primary partitions?",".","70","0","1786479228","**What limitation does the traditional MBR partitioning scheme have regarding maximum primary partitions?** answer: Limited to 4 primary partitions (or 3 primary + 1 extended containing logical partitions)","0"
"cards","9269","What storage size limit does an MBR partition table traditionally struggle with due to 32-bit sector counting?",".","70","0","1786479228","**What storage size limit does an MBR partition table traditionally struggle with due to 32-bit sector counting?** answer: 2 TB limit","0"
"cards","9270","What modern partitioning scheme replaces MBR, supporting massive disk sizes and up to 128 primary partitions?",".","70","0","1786479228","**What modern partitioning scheme replaces MBR, supporting massive disk sizes and up to 128 primary partitions?** answer: GPT (GUID Partition Table)","0"
"cards","9271","What command-line utility creates and manages MBR and GPT partition tables interactively or via arguments?",".","70","0","1786479228","**What command-line utility creates and manages MBR and GPT partition tables interactively or via arguments?** answer: parted","0"
"cards","9272","What command sets a new partition table type (such as gpt) on a disk using parted?",".","70","0","1786479228","**What command sets a new partition table type (such as gpt) on a disk using parted?** answer: parted /dev/sdb mklabel gpt","0"
"cards","9273","What command creates a new partition spanning a specific size or percentage using parted?",".","70","0","1786479228","**What command creates a new partition spanning a specific size or percentage using parted?** answer: parted /dev/sdb mkpart primary ext4 0% 100%","0"
"cards","9274","What command formats a newly created partition with an ext4 filesystem?",".","70","0","1786479228","**What command formats a newly created partition with an ext4 filesystem?** answer: mkfs.ext4 (or mkfs -t ext4)","0"
"cards","9275","What command formats a partition with the high-performance XFS filesystem?",".","70","0","1786479228","**What command formats a partition with the high-performance XFS filesystem?** answer: mkfs.xfs","0"
"cards","9276","What command formats a partition as swap space for virtual memory?",".","70","0","1786479228","**What command formats a partition as swap space for virtual memory?** answer: mkswap","0"
"cards","9277","What command enables a swap partition for system use?",".","70","0","1786479228","**What command enables a swap partition for system use?** answer: swapon /dev/sdb2","0"
